Student_ID,Gender,Age,Study_Hours,Attendance,Assignment_Score,Quiz_Score,Midterm_Score,Final_Score,Internet_Access,Parent_Education,Family_Income,Extra_Activities,Previous_GPA,Target,Grade,Risk_Level
2161,Female,21,2.0,81.9,48.1,56.9,58.7,66.0,Yes,Master,Medium,Yes,3.07,Pass,C,Low
2162,Male,16,2.8,88.7,61.4,93.6,77.7,80.1,Yes,Bachelor,High,No,2.78,Pass,B,Low
2163,Male,15,3.2,92.7,75.7,67.2,91.2,88.5,Yes,Bachelor,High,Yes,3.52,Pass,A,Low
2164,Female,22,2.8,88.4,70.0,60.9,68.2,76.1,No,Master,Medium,Yes,2.59,Pass,B,Low
2165,Male,20,3.9,80.7,79.8,85.4,77.0,88.8,Yes,Master,Medium,Yes,3.53,Pass,A,Low
2166,Female,17,7.7,95.2,81.8,79.6,80.2,99.8,Yes,None,Low,No,2.81,Pass,A,Low
2167,Female,22,1.2,95.2,56.3,45.8,63.9,69.2,Yes,Bachelor,Medium,No,3.12,Pass,C,Low
2168,Female,18,3.5,74.6,66.7,65.2,77.4,80.5,Yes,Bachelor,Medium,No,3.77,Pass,B,Medium
2169,Male,15,1.5,89.2,59.1,55.7,43.8,59.5,Yes,Bachelor,Low,No,2.7,Pass,D,High
2170,Male,16,1.1,96.1,48.6,50.1,60.0,69.6,Yes,High School,Low,Yes,3.43,Pass,C,Low
2171,Female,18,5.4,85.7,52.2,59.9,53.1,69.1,Yes,High School,Low,Yes,2.43,Pass,C,Low
2172,Female,17,3.7,87.9,60.4,64.7,56.9,72.0,No,Bachelor,Medium,Yes,2.94,Pass,C,Low
2173,Female,20,1.0,89.2,43.7,38.8,59.7,53.1,Yes,None,Low,Yes,1.93,Pass,D,Medium
2174,Male,21,2.8,85.2,53.2,62.8,62.9,65.0,Yes,High School,Medium,No,2.5,Pass,C,Low
2175,Female,18,1.8,90.3,43.6,34.9,42.1,53.4,No,High School,Medium,Yes,2.17,Pass,D,High
2176,Female,21,2.9,91.0,69.0,64.7,67.7,77.3,Yes,High School,Medium,Yes,3.53,Pass,B,Low
2177,Female,15,4.8,98.2,74.1,74.9,87.4,89.7,Yes,Master,Medium,No,3.84,Pass,A,Low
2178,Male,17,4.5,90.4,53.5,45.8,58.9,70.8,Yes,Bachelor,Medium,No,2.59,Pass,C,Low
2179,Female,16,2.5,98.0,66.5,69.2,70.9,76.1,Yes,Bachelor,Medium,No,2.34,Pass,B,Low
2180,Female,17,5.6,81.6,62.4,69.3,66.1,74.6,Yes,High School,Medium,Yes,2.01,Pass,C,Low
2181,Female,17,6.8,89.6,72.4,71.4,76.8,98.8,Yes,Bachelor,Medium,No,2.96,Pass,A,Low
2182,Male,19,4.8,87.3,66.3,50.7,73.8,78.6,No,High School,High,Yes,2.44,Pass,B,Low
2183,Female,17,2.2,92.3,63.5,60.8,62.5,70.5,Yes,Bachelor,Medium,Yes,2.47,Pass,C,Low
2184,Female,17,3.0,83.5,68.5,56.1,62.2,72.4,Yes,High School,Low,No,3.78,Pass,C,Low
2185,Male,22,7.5,97.0,89.5,83.8,93.2,100.0,Yes,Master,Medium,No,2.62,Pass,A,Low
2186,Female,18,2.6,91.0,66.4,56.8,51.0,71.2,Yes,Bachelor,Medium,Yes,3.15,Pass,C,Low
2187,Female,16,4.5,82.1,72.6,48.5,83.0,80.1,Yes,Master,High,Yes,2.83,Pass,B,Low
2188,Male,22,2.0,78.7,48.4,50.4,59.1,65.4,Yes,Bachelor,Medium,Yes,1.99,Pass,C,Low
2189,Male,22,5.6,77.0,72.2,61.3,68.4,69.2,Yes,Bachelor,Medium,Yes,1.69,Pass,C,Low
2190,Female,18,1.8,76.3,48.2,42.6,47.5,57.0,Yes,High School,Low,No,3.09,Pass,D,Medium
2191,Male,18,3.0,80.2,48.1,48.0,60.8,71.8,Yes,Bachelor,Medium,Yes,3.82,Pass,C,Low
2192,Female,15,4.4,94.3,90.9,86.0,82.0,88.3,Yes,Bachelor,Medium,No,2.99,Pass,A,Low
2193,Male,18,8.4,81.1,85.0,76.1,91.0,93.3,Yes,Bachelor,High,No,3.17,Pass,A,Low
2194,Female,19,3.7,90.2,72.1,72.0,66.2,74.9,Yes,Master,High,No,2.26,Pass,C,Low
2195,Male,19,2.7,78.1,56.7,55.7,67.3,75.0,Yes,Master,Medium,Yes,3.41,Pass,B,Low
2196,Female,22,2.6,84.3,83.0,71.1,75.7,78.0,Yes,Master,High,Yes,3.4,Pass,B,Low
2197,Female,21,5.5,85.2,66.8,67.8,73.7,79.6,No,High School,Medium,Yes,2.38,Pass,B,Low
2198,Female,15,4.2,84.5,63.0,61.7,84.8,83.1,Yes,Bachelor,High,Yes,3.13,Pass,B,Low
2199,Female,21,4.7,86.1,43.8,43.2,55.1,61.8,No,High School,High,Yes,1.74,Pass,D,Medium
2200,Male,21,7.2,88.6,77.6,75.2,67.5,88.9,Yes,Bachelor,Low,No,3.23,Pass,A,Low
2201,Female,22,3.3,87.8,64.4,73.5,62.9,71.4,No,Bachelor,Medium,Yes,2.46,Pass,C,Low
2202,Male,20,4.0,93.1,51.1,48.5,68.8,68.3,Yes,High School,Medium,No,2.06,Pass,C,Low
2203,Male,22,2.6,79.9,64.6,54.5,63.7,65.5,Yes,Doctorate,Low,Yes,3.04,Pass,C,Low
2204,Male,16,1.9,91.1,38.9,59.7,33.7,53.2,Yes,Bachelor,Low,No,1.74,Pass,D,High
2205,Male,16,2.2,90.4,63.5,53.2,78.6,78.7,Yes,Bachelor,High,No,3.01,Pass,B,Low
2206,Female,18,1.0,88.7,37.3,40.9,52.2,60.6,Yes,High School,High,Yes,2.12,Pass,D,Medium
2207,Female,18,4.4,78.6,67.3,72.8,65.2,79.4,Yes,Bachelor,Medium,No,1.99,Pass,B,Low
2208,Male,20,4.1,93.9,60.7,75.6,52.9,76.2,Yes,None,High,No,2.84,Pass,B,Low
2209,Male,18,4.3,80.2,69.9,41.3,72.7,81.2,Yes,Bachelor,High,No,2.7,Pass,B,Low
2210,Female,16,1.8,96.7,58.0,63.9,65.1,83.4,No,None,Low,No,3.67,Pass,B,Low
2211,Male,21,2.2,87.8,61.9,51.4,68.7,68.2,Yes,High School,Low,Yes,2.03,Pass,C,Low
2212,Male,22,2.1,88.1,68.8,63.5,65.1,71.2,Yes,Bachelor,Low,Yes,3.63,Pass,C,Low
2213,Male,17,5.9,80.2,69.6,74.4,70.6,86.2,Yes,Master,Low,Yes,2.12,Pass,A,Low
2214,Female,19,3.6,96.3,75.1,60.7,73.5,77.7,Yes,Bachelor,Low,Yes,3.35,Pass,B,Low
2215,Female,17,3.3,82.1,60.1,57.0,77.6,73.2,Yes,High School,Medium,No,3.46,Pass,C,Low
2216,Male,17,5.0,95.1,67.1,66.7,79.8,77.0,Yes,Bachelor,High,No,2.99,Pass,B,Low
2217,Male,16,2.1,80.2,59.7,50.2,54.7,65.5,Yes,Bachelor,High,Yes,2.33,Pass,C,Low
2218,Female,17,4.0,90.6,48.1,55.5,68.4,60.5,No,Master,Medium,No,1.89,Pass,D,Medium
2219,Female,22,9.0,90.1,76.1,86.8,83.5,99.3,Yes,Master,High,No,1.63,Pass,A,Low
2220,Male,20,6.5,82.4,83.2,90.7,99.4,100.0,Yes,Master,Medium,Yes,3.91,Pass,A,Low
2221,Female,15,3.9,64.7,67.9,57.3,69.8,78.4,Yes,Bachelor,High,Yes,2.62,Pass,B,Medium
2222,Male,18,3.4,77.3,46.1,53.4,66.1,60.1,Yes,High School,Medium,Yes,2.14,Pass,D,Medium
2223,Male,15,4.3,82.2,50.0,57.0,59.7,60.6,Yes,Bachelor,Low,No,2.11,Pass,D,Medium
2224,Female,21,7.0,97.6,76.7,84.1,100.0,97.6,Yes,Master,High,No,2.9,Pass,A,Low
2225,Male,22,6.7,91.0,71.8,64.4,77.9,90.9,Yes,None,Medium,Yes,2.56,Pass,A,Low
2226,Female,22,7.6,84.9,68.7,68.8,75.7,89.6,Yes,High School,Medium,Yes,1.65,Pass,A,Low
2227,Male,19,3.7,95.1,75.7,49.6,70.6,82.8,Yes,Bachelor,Medium,No,3.32,Pass,B,Low
2228,Male,22,1.0,90.6,46.8,63.7,60.2,67.2,No,Bachelor,Medium,No,3.0,Pass,C,Low
2229,Female,18,8.6,84.2,87.6,98.1,98.7,100.0,Yes,High School,High,No,3.9,Pass,A,Low
2230,Male,22,1.9,84.5,71.0,65.9,73.5,74.4,Yes,Bachelor,Low,No,3.48,Pass,C,Low
2231,Female,17,4.9,85.1,67.9,68.0,68.4,70.5,Yes,Bachelor,High,Yes,1.0,Pass,C,Low
2232,Male,19,1.0,90.4,51.9,52.1,55.6,60.7,Yes,High School,Low,Yes,3.65,Pass,D,Medium
2233,Male,18,3.3,70.6,64.3,54.8,70.2,75.1,Yes,Master,Medium,Yes,3.52,Pass,B,Medium
2234,Male,20,2.6,93.7,70.8,45.5,57.7,68.2,Yes,Master,Low,No,2.36,Pass,C,Low
2235,Female,20,7.6,90.5,69.3,80.1,84.8,96.4,Yes,None,Medium,Yes,2.54,Pass,A,Low
2236,Male,20,4.0,86.9,56.0,57.5,67.6,73.0,Yes,High School,Low,No,3.05,Pass,C,Low
2237,Female,20,3.2,85.1,53.8,50.6,50.5,66.2,Yes,Bachelor,Medium,Yes,2.19,Pass,C,Low
2238,Male,17,4.2,85.1,61.6,60.2,57.8,71.1,Yes,Bachelor,Low,No,2.65,Pass,C,Low
2239,Female,22,1.0,84.7,47.3,48.7,46.9,59.2,Yes,Bachelor,Low,Yes,3.4,Pass,D,Medium
2240,Male,15,2.1,81.7,54.7,48.1,48.0,62.4,No,Bachelor,Medium,Yes,3.11,Pass,D,Medium
2241,Female,18,2.3,74.9,48.5,30.0,44.1,47.6,Yes,Master,Low,No,2.4,Fail,F,High
2242,Female,17,4.6,95.3,62.1,60.0,69.4,80.7,Yes,High School,Low,Yes,3.41,Pass,B,Low
2243,Female,20,1.6,90.2,45.5,52.4,48.8,63.9,Yes,None,Low,No,2.98,Pass,D,Medium
2244,Female,21,3.6,90.0,65.8,62.7,78.0,75.5,Yes,Master,Medium,No,2.96,Pass,B,Low
2245,Female,22,3.0,93.2,64.2,48.8,65.4,79.0,Yes,Master,Medium,Yes,2.49,Pass,B,Low
2246,Female,15,2.2,83.6,54.7,61.8,58.6,66.9,Yes,Master,Low,No,2.8,Pass,C,Low
2247,Male,21,2.3,87.5,50.5,50.9,69.8,64.1,Yes,Bachelor,Low,No,2.34,Pass,D,Medium
2248,Male,19,3.0,78.8,56.0,48.7,46.7,56.6,Yes,Master,Medium,Yes,1.64,Pass,D,Medium
2249,Female,21,1.0,79.2,47.5,44.6,59.1,64.0,Yes,Bachelor,Medium,No,2.63,Pass,D,Medium
2250,Female,19,5.0,88.2,61.2,65.3,74.5,77.1,Yes,Doctorate,High,Yes,2.73,Pass,B,Low
2251,Female,19,1.9,92.2,63.9,62.7,54.0,70.1,Yes,High School,Medium,Yes,2.88,Pass,C,Low
2252,Male,20,2.7,79.7,70.9,67.9,79.1,82.7,Yes,High School,Medium,No,3.53,Pass,B,Low
2253,Male,19,7.5,99.6,83.1,68.2,91.6,99.1,Yes,Bachelor,Medium,Yes,2.41,Pass,A,Low
2254,Male,16,5.0,97.6,79.5,73.1,78.0,85.2,Yes,Bachelor,Medium,Yes,2.58,Pass,A,Low
2255,Female,18,1.4,83.2,55.1,50.2,62.7,69.1,Yes,Bachelor,High,Yes,3.26,Pass,C,Low
2256,Male,18,1.0,92.3,57.8,57.8,65.7,66.5,Yes,Bachelor,Medium,Yes,2.35,Pass,C,Low
2257,Male,20,4.3,88.4,67.0,71.9,79.7,75.8,Yes,Doctorate,Medium,No,2.89,Pass,B,Low
2258,Female,16,2.8,80.8,52.4,52.9,63.4,71.3,Yes,Bachelor,Medium,No,2.56,Pass,C,Low
2259,Male,21,3.6,82.2,68.9,65.4,78.2,75.4,No,Bachelor,Medium,No,2.65,Pass,B,Low
2260,Female,17,4.9,90.8,59.8,41.9,64.1,75.4,No,High School,Medium,No,3.25,Pass,B,Low
2261,Male,21,5.4,91.1,79.3,84.0,81.1,90.7,Yes,Bachelor,Medium,Yes,2.58,Pass,A,Low
2262,Female,22,2.5,82.7,55.3,50.8,56.9,65.0,No,Bachelor,Low,Yes,3.27,Pass,C,Low
2263,Male,17,3.0,88.2,47.7,50.9,43.7,62.0,Yes,Master,Medium,Yes,1.63,Pass,D,High
2264,Male,19,4.0,96.3,55.6,54.9,68.5,68.1,Yes,High School,High,No,1.94,Pass,C,Low
2265,Male,15,4.2,86.7,56.0,43.5,48.0,60.2,No,High School,High,Yes,1.41,Pass,D,Medium
2266,Male,17,3.6,88.3,42.0,50.3,60.6,70.0,Yes,Bachelor,Medium,Yes,2.1,Pass,C,Low
2267,Male,15,7.0,84.6,84.1,69.7,83.1,96.3,Yes,Bachelor,Low,No,3.91,Pass,A,Low
2268,Male,18,4.2,93.0,50.7,65.7,59.8,69.6,Yes,Bachelor,Low,No,2.79,Pass,C,Low
2269,Female,15,4.9,83.4,66.1,47.0,77.6,77.2,Yes,Master,Medium,Yes,2.37,Pass,B,Low
2270,Male,18,3.8,68.5,41.3,47.2,56.2,65.6,Yes,Bachelor,High,Yes,3.27,Pass,C,Medium
2271,Female,16,1.6,96.9,66.8,57.1,70.3,68.3,Yes,Bachelor,Medium,No,3.35,Pass,C,Low
2272,Female,16,2.1,80.9,39.3,53.1,49.5,63.5,Yes,Bachelor,Low,No,2.07,Pass,D,Medium
2273,Female,20,1.4,73.5,61.7,66.6,63.1,77.5,Yes,High School,High,Yes,4.0,Pass,B,Medium
2274,Male,20,5.7,89.7,69.6,51.9,79.5,84.6,Yes,Master,High,Yes,2.97,Pass,B,Low
2275,Male,19,1.0,76.3,35.9,44.0,60.1,56.4,No,Bachelor,Medium,No,3.04,Pass,D,Medium
2276,Male,17,2.9,96.0,69.4,70.8,87.3,83.7,Yes,Bachelor,Medium,No,3.1,Pass,B,Low
2277,Male,19,2.5,85.5,69.1,79.2,67.3,80.3,Yes,Master,Medium,No,3.1,Pass,B,Low
2278,Female,18,2.5,96.0,53.8,46.9,57.2,67.9,Yes,High School,Medium,Yes,2.43,Pass,C,Low
2279,Male,19,2.6,73.7,60.4,49.6,68.2,72.8,Yes,Doctorate,High,No,4.0,Pass,C,Medium
2280,Female,15,7.7,85.6,79.8,77.4,88.9,100.0,Yes,Bachelor,Low,Yes,2.63,Pass,A,Low
2281,Female,18,1.0,93.1,59.4,56.0,75.6,76.6,Yes,Bachelor,Medium,Yes,3.37,Pass,B,Low
2282,Female,20,6.5,88.5,77.7,72.5,80.8,85.5,Yes,Doctorate,Medium,No,2.52,Pass,A,Low
2283,Female,16,2.8,76.5,66.0,60.5,65.5,72.9,No,Master,High,Yes,2.41,Pass,C,Low
2284,Male,20,5.2,90.2,76.3,76.7,75.7,95.1,Yes,Bachelor,High,No,3.94,Pass,A,Low
2285,Male,17,3.4,94.6,67.7,66.6,84.5,82.7,Yes,Master,High,Yes,2.73,Pass,B,Low
2286,Female,18,1.5,78.3,46.2,60.3,49.8,62.3,Yes,Bachelor,Medium,No,2.78,Pass,D,Medium
2287,Male,18,6.9,85.8,79.0,69.7,62.4,85.4,Yes,Bachelor,High,Yes,2.97,Pass,A,Low
2288,Male,15,6.3,78.4,77.4,60.5,63.1,80.9,Yes,High School,Medium,No,4.0,Pass,B,Low
2289,Male,17,1.6,91.5,64.3,64.0,71.5,84.2,Yes,High School,Medium,Yes,4.0,Pass,B,Low
2290,Male,16,4.5,90.6,83.2,65.2,75.9,81.9,Yes,Master,Low,No,3.57,Pass,B,Low
2291,Male,21,2.2,88.7,61.2,48.6,65.1,79.8,Yes,High School,High,No,4.0,Pass,B,Low
2292,Male,18,1.1,90.3,49.6,40.4,42.4,54.9,Yes,High School,High,Yes,2.23,Pass,D,High
2293,Female,18,1.9,84.8,53.3,45.1,64.2,71.3,Yes,Master,Low,Yes,3.19,Pass,C,Low
2294,Female,15,6.6,82.7,68.8,73.2,75.7,86.8,No,High School,Low,Yes,2.85,Pass,A,Low
2295,Female,19,5.3,91.1,65.0,64.9,73.8,82.5,Yes,High School,High,No,1.74,Pass,B,Low
2296,Male,22,2.7,82.6,66.3,63.2,59.8,73.5,Yes,Bachelor,Medium,Yes,3.08,Pass,C,Low
2297,Male,16,6.7,93.4,70.4,75.1,86.0,88.4,Yes,Bachelor,High,Yes,2.51,Pass,A,Low
2298,Male,20,6.0,94.4,85.5,77.3,86.0,97.6,Yes,Master,Low,Yes,3.72,Pass,A,Low
2299,Female,17,1.9,90.5,46.5,52.9,49.5,60.8,Yes,Bachelor,Low,No,2.56,Pass,D,Medium
2300,Female,18,7.6,87.9,70.9,61.3,69.8,88.8,Yes,Bachelor,Medium,Yes,2.53,Pass,A,Low
2301,Male,18,2.5,75.2,73.0,67.7,75.8,78.6,Yes,Master,Low,Yes,3.72,Pass,B,Low
2302,Female,20,2.7,74.6,46.3,42.6,67.4,65.0,Yes,Bachelor,Low,No,2.76,Pass,C,Medium
2303,Male,16,1.0,87.7,57.7,59.3,54.1,62.1,No,Bachelor,Low,No,3.5,Pass,D,Medium
2304,Female,22,2.2,83.8,57.9,58.6,58.0,62.7,Yes,Doctorate,Low,Yes,3.05,Pass,D,Medium
2305,Female,19,2.9,94.8,68.8,65.9,62.1,76.4,Yes,Bachelor,Low,No,3.06,Pass,B,Low
2306,Female,18,3.8,96.1,62.4,63.6,74.9,79.5,Yes,Bachelor,High,No,2.65,Pass,B,Low
2307,Female,22,1.5,98.6,55.0,60.2,54.5,63.8,No,High School,Low,Yes,3.1,Pass,D,Medium
2308,Female,16,2.0,96.8,63.9,57.7,64.6,73.8,Yes,Bachelor,Medium,Yes,2.72,Pass,C,Low
2309,Male,20,7.7,72.8,75.7,59.8,72.0,86.5,Yes,High School,High,No,2.32,Pass,A,Medium
2310,Female,15,5.8,81.0,73.6,68.8,76.5,85.1,Yes,Bachelor,Medium,Yes,2.74,Pass,A,Low
2311,Male,19,6.4,94.4,95.7,82.0,98.2,100.0,Yes,Master,Medium,Yes,3.57,Pass,A,Low
2312,Female,17,3.1,78.3,63.3,57.9,63.5,66.5,Yes,Bachelor,Medium,Yes,3.12,Pass,C,Low
2313,Female,18,3.9,85.4,59.7,65.8,64.6,71.1,Yes,High School,High,No,3.26,Pass,C,Low
2314,Female,16,4.6,85.8,74.2,56.7,74.5,82.0,Yes,Master,High,No,2.8,Pass,B,Low
2315,Male,15,7.6,81.8,55.6,56.5,67.4,74.2,Yes,High School,Medium,No,1.64,Pass,C,Low
2316,Female,17,1.1,89.6,46.7,39.9,56.1,54.2,Yes,Master,High,Yes,2.07,Pass,D,Medium
2317,Female,21,2.3,82.5,55.9,60.1,45.3,64.1,Yes,Bachelor,Medium,No,2.63,Pass,D,Medium
2318,Female,16,3.7,79.3,46.9,45.0,68.3,73.9,Yes,High School,Low,No,2.12,Pass,C,Low
2319,Male,16,3.4,71.4,63.2,37.1,44.9,59.3,Yes,None,High,Yes,2.49,Pass,D,High
2320,Male,17,1.9,87.7,59.9,55.5,66.6,76.1,Yes,High School,Medium,No,2.46,Pass,B,Low
2321,Male,15,4.3,91.6,64.9,56.5,67.9,75.9,Yes,None,High,Yes,2.48,Pass,B,Low
2322,Male,21,2.4,63.8,59.2,56.6,57.6,68.6,No,High School,Low,No,3.66,Pass,C,Medium
2323,Female,22,3.2,82.0,62.4,61.1,72.7,77.8,Yes,High School,Medium,Yes,2.77,Pass,B,Low
2324,Male,22,4.2,92.2,69.8,66.7,83.7,89.7,No,High School,High,No,3.36,Pass,A,Low
2325,Female,20,2.4,77.3,41.7,36.9,60.2,61.9,No,High School,Low,No,2.9,Pass,D,Medium
2326,Male,15,5.0,93.5,77.7,67.4,84.5,89.8,Yes,Master,High,No,3.65,Pass,A,Low
2327,Male,19,5.5,93.5,68.1,53.6,73.7,87.8,No,Bachelor,High,Yes,3.41,Pass,A,Low
2328,Female,18,2.0,92.3,66.0,57.5,71.8,73.5,Yes,Master,High,Yes,2.45,Pass,C,Low
2329,Female,17,2.3,92.9,68.4,58.7,75.1,77.8,Yes,High School,Medium,Yes,3.98,Pass,B,Low
2330,Female,20,1.7,87.5,46.8,51.4,61.6,68.7,Yes,Bachelor,Medium,No,2.53,Pass,C,Low
2331,Female,21,3.2,93.5,70.7,63.1,69.0,79.6,Yes,Bachelor,High,No,2.92,Pass,B,Low
2332,Female,17,3.8,74.3,68.4,72.0,61.1,71.7,Yes,Bachelor,Medium,Yes,3.03,Pass,C,Medium
2333,Male,17,2.6,90.2,74.0,65.9,59.2,71.4,Yes,Bachelor,Medium,Yes,3.09,Pass,C,Low
2334,Female,15,3.8,83.8,59.0,62.5,74.1,85.3,Yes,Bachelor,High,No,3.28,Pass,A,Low
2335,Female,18,2.3,78.1,52.3,34.9,52.0,56.3,Yes,High School,Medium,Yes,2.35,Pass,D,Medium
2336,Female,19,2.4,70.4,57.9,60.4,66.0,71.5,Yes,Master,High,Yes,3.23,Pass,C,Medium
2337,Male,22,4.0,74.7,77.6,69.1,57.1,77.6,Yes,Master,Low,Yes,3.15,Pass,B,Medium
2338,Female,16,2.5,73.8,49.2,49.3,52.6,64.1,Yes,Bachelor,Low,Yes,2.8,Pass,D,Medium
2339,Male,16,3.1,89.8,55.1,45.5,51.1,73.4,No,High School,Medium,No,2.69,Pass,C,Low
2340,Male,17,4.0,87.6,65.8,62.1,70.2,79.7,Yes,High School,Medium,No,2.32,Pass,B,Low
2341,Male,22,3.7,96.0,74.5,68.9,82.4,88.4,Yes,Bachelor,Medium,No,3.09,Pass,A,Low
2342,Male,22,2.3,87.7,49.7,40.6,49.8,59.4,No,High School,Low,Yes,2.4,Pass,D,Medium
2343,Female,18,5.9,93.4,71.1,71.3,85.0,87.2,Yes,High School,High,No,2.94,Pass,A,Low
2344,Female,21,1.0,81.2,72.0,42.7,62.3,74.4,Yes,Master,Medium,Yes,2.74,Pass,C,Low
2345,Female,21,1.0,93.6,57.7,45.5,54.3,60.0,Yes,Bachelor,Medium,Yes,2.0,Pass,D,Medium
2346,Male,20,4.5,88.1,63.0,53.5,69.0,74.2,Yes,Bachelor,Low,No,2.24,Pass,C,Low
2347,Male,15,3.7,82.5,71.4,64.5,70.2,79.1,No,High School,Medium,Yes,3.04,Pass,B,Low
2348,Male,18,1.5,93.8,54.0,52.0,54.6,64.2,Yes,None,Low,Yes,2.49,Pass,D,Medium
2349,Female,18,3.4,83.6,51.8,52.4,48.7,70.6,Yes,High School,Low,No,2.46,Pass,C,Low
2350,Male,15,2.1,92.8,59.7,58.8,68.6,72.1,Yes,Master,Medium,Yes,2.34,Pass,C,Low
2351,Female,22,4.3,78.3,50.4,43.1,59.4,60.8,Yes,None,Low,No,2.36,Pass,D,Medium
2352,Female,21,1.0,97.8,78.8,61.5,73.3,76.0,Yes,Master,Low,No,3.79,Pass,B,Low
2353,Male,21,2.7,75.5,39.1,45.0,33.7,52.3,No,None,Medium,Yes,2.13,Pass,D,High
2354,Female,22,2.3,81.1,59.7,53.0,61.8,74.3,No,Bachelor,Low,Yes,3.68,Pass,C,Low
2355,Male,21,5.0,82.7,60.9,57.3,69.6,70.2,Yes,High School,Medium,Yes,2.6,Pass,C,Low
2356,Female,17,1.0,64.6,39.4,28.3,60.3,53.0,Yes,High School,Low,Yes,2.41,Pass,D,Medium
2357,Female,18,3.3,94.8,66.2,58.1,92.2,85.7,Yes,Bachelor,Medium,Yes,3.03,Pass,A,Low
2358,Male,16,4.4,81.7,68.6,53.3,68.0,79.5,Yes,High School,Medium,No,2.83,Pass,B,Low
2359,Male,15,8.4,69.2,76.3,64.3,72.8,87.0,Yes,Bachelor,Low,Yes,2.68,Pass,A,Medium
2360,Female,21,2.3,75.2,61.2,45.1,64.2,70.3,Yes,High School,High,Yes,2.93,Pass,C,Low
2361,Female,20,3.9,83.3,58.4,77.6,61.4,71.7,No,Master,High,No,2.82,Pass,C,Low
2362,Male,21,1.0,92.9,55.3,56.6,54.6,67.4,Yes,Bachelor,Low,No,2.67,Pass,C,Low
2363,Female,21,3.2,92.7,65.2,81.1,60.1,78.3,Yes,Bachelor,High,No,3.36,Pass,B,Low
2364,Female,19,6.1,82.2,58.3,39.2,62.4,71.8,Yes,None,Low,Yes,1.93,Pass,C,Low
2365,Female,17,8.4,86.5,91.2,74.8,72.8,94.0,Yes,High School,Low,No,2.25,Pass,A,Low
2366,Male,15,4.1,93.9,48.2,55.4,64.2,73.8,Yes,Master,Low,No,2.33,Pass,C,Low
2367,Female,19,1.0,92.4,59.3,53.7,60.0,59.1,Yes,Master,Medium,Yes,2.17,Pass,D,Medium
2368,Female,19,6.7,90.4,88.3,85.5,79.3,98.7,Yes,High School,Medium,Yes,2.85,Pass,A,Low
2369,Male,20,1.0,90.2,60.8,46.2,64.3,70.0,Yes,Bachelor,Medium,Yes,3.1,Pass,C,Low
2370,Male,18,1.4,88.2,48.0,39.8,52.3,54.2,Yes,Bachelor,High,No,1.62,Pass,D,Medium
2371,Female,20,7.0,89.0,88.2,73.2,80.3,92.8,Yes,Master,Medium,Yes,2.52,Pass,A,Low
2372,Male,18,3.0,95.1,54.7,59.1,83.8,73.0,Yes,Bachelor,Medium,No,2.61,Pass,C,Low
2373,Female,18,2.2,97.9,61.1,39.1,55.8,61.7,Yes,Bachelor,Medium,No,2.63,Pass,D,Medium
2374,Female,15,4.8,91.3,60.2,71.4,69.0,78.2,Yes,Master,High,No,2.03,Pass,B,Low
2375,Male,21,3.5,82.9,72.9,67.6,68.5,77.1,No,High School,Low,Yes,2.61,Pass,B,Low
2376,Female,15,5.8,89.2,66.6,68.5,76.6,81.6,Yes,Master,Medium,Yes,2.25,Pass,B,Low
2377,Male,17,3.6,80.2,61.7,51.4,75.3,68.0,Yes,Doctorate,Medium,Yes,2.6,Pass,C,Low
2378,Female,18,3.7,83.4,62.6,56.4,49.8,67.4,No,Doctorate,Medium,Yes,1.77,Pass,C,Low
2379,Male,19,5.7,90.2,76.9,76.6,71.9,84.8,Yes,Master,Medium,No,2.6,Pass,B,Low
2380,Female,21,3.0,89.6,68.9,62.9,68.2,71.0,Yes,Bachelor,Medium,Yes,2.37,Pass,C,Low
2381,Male,16,1.8,96.4,61.9,47.1,56.7,71.7,Yes,None,Medium,Yes,2.64,Pass,C,Low
2382,Male,17,4.9,95.4,78.0,88.0,95.2,90.5,Yes,Bachelor,Medium,Yes,2.98,Pass,A,Low
2383,Female,15,2.7,97.9,66.8,47.5,56.2,72.8,No,Bachelor,Medium,Yes,2.77,Pass,C,Low
2384,Male,20,3.8,83.6,73.2,57.0,59.3,69.7,Yes,High School,Low,No,3.28,Pass,C,Low
2385,Female,17,1.0,89.3,38.1,45.2,41.4,48.4,Yes,None,Medium,No,2.58,Fail,F,High
2386,Male,17,2.9,96.1,69.3,71.6,93.5,87.5,Yes,Master,Medium,No,3.17,Pass,A,Low
2387,Female,21,2.3,94.3,76.4,76.1,91.1,84.9,Yes,Master,Medium,Yes,3.47,Pass,B,Low
2388,Male,17,1.0,91.8,63.7,65.3,67.5,66.0,Yes,High School,High,No,2.96,Pass,C,Low
2389,Female,17,3.0,80.1,77.0,67.0,79.7,82.5,Yes,Master,Medium,No,2.79,Pass,B,Low
2390,Male,16,3.1,92.0,58.3,56.8,63.2,74.3,Yes,Master,Low,Yes,3.05,Pass,C,Low
2391,Male,22,4.0,79.9,66.8,55.9,75.9,68.7,Yes,Bachelor,Medium,Yes,2.99,Pass,C,Low
2392,Male,20,6.1,93.3,69.1,70.4,68.4,91.1,No,High School,High,No,3.4,Pass,A,Low
2393,Male,20,5.5,84.0,69.8,77.1,75.7,82.2,Yes,Bachelor,Medium,No,3.28,Pass,B,Low
